date,adjclose
2024-04-04,198.3214569091797
2024-04-05,198.98330688476562
2024-04-08,200.07333374023438
2024-04-09,200.8616485595703
2024-04-10,195.55738830566406
2024-04-11,196.88101196289062
2024-04-12,193.37728881835938
2024-04-15,190.54507446289062
2024-04-16,189.84434509277344
2024-04-17,187.83944702148438
2024-04-18,187.68373107910156
2024-04-19,187.97564697265625
2024-04-22,190.07791137695312
2024-04-23,193.26048278808594
2024-04-24,192.39427185058594
2024-04-25,191.2263641357422
2024-04-26,193.0561065673828
2024-04-29,194.61329650878906
2024-04-30,190.66188049316406
2024-05-01,191.06094360351562
2024-05-02,194.5743865966797
2024-05-03,196.50143432617188
2024-05-06,199.04168701171875
2024-05-07,199.48936462402344
2024-05-08,198.33119201660156
2024-05-09,200.35557556152344
2024-05-10,198.8470001220703
2024-05-13,199.26553344726562
2024-05-14,201.3288116455078
2024-05-15,203.83984375
2024-05-16,202.37020874023438
2024-05-17,202.51622009277344
2024-05-20,202.9639129638672
2024-05-21,202.769287109375
2024-05-22,201.0563201904297
2024-05-23,197.7569580078125
2024-05-24,199.9468231201172
2024-05-28,199.67428588867188
2024-05-29,196.7252960205078
2024-05-30,198.59396362304688
2024-05-31,200.26797485351562
2024-06-03,199.1390380859375
2024-06-04,196.56959533691406
2024-06-05,199.5769500732422
2024-06-06,198.14625549316406
2024-06-07,195.82015991210938
2024-06-10,196.49171447753906
2024-06-11,195.8202362060547
2024-06-12,198.82627868652344
2024-06-13,197.08901977539062
2024-06-14,193.9561309814453
2024-06-17,195.5860137939453
2024-06-18,195.92759704589844
2024-06-20,195.09800720214844
2024-06-21,195.53721618652344
2024-06-24,196.38632202148438
2024-06-25,195.7421875
2024-06-26,195.2249298095703
2024-06-27,197.20614624023438
2024-06-28,198.01622009277344
2024-07-01,196.35702514648438
2024-07-02,197.0304718017578
2024-07-03,196.98165893554688
2024-07-05,196.0447235107422
2024-07-08,197.42086791992188
2024-07-09,196.56199645996094
2024-07-10,198.48464965820312
2024-07-11,205.6190643310547
2024-07-12,208.0199432373047
2024-07-15,211.97268676757812
2024-07-16,219.20469665527344
2024-07-17,216.9111328125
2024-07-18,212.7144317626953
2024-07-19,211.631103515625
2024-07-22,214.99819946289062
2024-07-23,217.28201293945312
2024-07-24,212.6168670654297
2024-07-25,215.27149963378906
2024-07-26,218.83383178710938
2024-07-29,216.4036102294922
2024-07-30,217.2234649658203
2024-07-31,218.48245239257812
2024-08-01,211.37734985351562
2024-08-02,203.90138244628906
2024-08-05,197.3427734375
2024-08-06,199.48992919921875
2024-08-07,197.12808227539062
2024-08-08,201.9201202392578
2024-08-09,201.5004425048828
2024-08-12,199.6851348876953
2024-08-13,202.97418212890625
2024-08-14,201.71514892578125
2024-08-15,206.9464111328125
2024-08-16,207.49295043945312
2024-08-19,210.0304718017578
2024-08-20,207.58079528808594
2024-08-21,210.28424072265625
2024-08-22,208.42987060546875
2024-08-23,215.0860595703125
2024-08-26,215.1543731689453
2024-08-27,213.48544311523438
2024-08-28,212.04098510742188
2024-08-29,213.55377197265625
2024-08-30,214.7932586669922
2024-09-03,208.22494506835938
2024-09-04,207.8735809326172
2024-09-05,206.83905029296875
2024-09-06,202.9058380126953
2024-09-09,203.471923828125
2024-09-10,203.30601501464844
2024-09-11,203.90138244628906
2024-09-12,206.5267333984375
2024-09-13,211.621337890625
2024-09-16,212.38258361816406
2024-09-17,214.1393585205078
2024-09-18,214.1783905029297
2024-09-19,218.5897979736328
2024-09-20,216.2474822998047
2024-09-23,215.45693969726562
2024-09-24,215.8180389404297
2024-09-25,213.18568420410156
2024-09-26,214.32167053222656
2024-09-27,215.77102661132812
2024-09-30,216.3194580078125
2024-10-01,213.3815155029297
2024-10-02,213.0877227783203
2024-10-03,211.65792846679688
2024-10-04,214.61544799804688
2024-10-07,212.93101501464844
2024-10-08,213.0779571533203
2024-10-09,213.54800415039062
2024-10-10,212.36305236816406
2024-10-11,216.6818084716797
2024-10-14,218.27806091308594
2024-10-15,218.45437622070312
2024-10-16,222.04840087890625
2024-10-17,221.4412384033203
2024-10-18,220.98097229003906
2024-10-21,217.5044403076172
2024-10-22,216.6818084716797
2024-10-23,214.70359802246094
2024-10-24,215.1736602783203
2024-10-25,214.36083984375
2024-10-28,217.85699462890625
2024-10-29,217.15187072753906
2024-10-30,216.85806274414062
2024-10-31,213.2541961669922
2024-11-01,214.44898986816406
2024-11-04,215.53599548339844
2024-11-05,219.59034729003906
2024-11-06,232.31158447265625
2024-11-07,231.48895263671875
2024-11-08,233.1929473876953
2024-11-11,236.6988525390625
2024-11-12,232.5465850830078
2024-11-13,230.24520874023438
2024-11-14,227.14080810546875
2024-11-15,223.7523956298828
2024-11-18,224.19309997558594
2024-11-19,225.85794067382812
2024-11-20,226.1516876220703
2024-11-21,229.58908081054688
2024-11-22,233.82949829101562
2024-11-25,237.3843536376953
2024-11-26,235.6411895751953
2024-11-27,235.96438598632812
2024-11-29,236.86534118652344
2024-12-02,236.74781799316406
2024-12-03,235.0634307861328
2024-12-04,235.9056396484375
2024-12-05,233.15374755859375
2024-12-06,233.98617553710938
2024-12-09,232.81101989746094
2024-12-10,231.8023223876953
2024-12-11,232.85018920898438
2024-12-12,229.8240966796875
2024-12-13,228.2474365234375
2024-12-16,229.58908081054688
2024-12-17,226.96067810058594
2024-12-18,216.91261291503906
2024-12-19,215.95004272460938
2024-12-20,217.97340393066406
2024-12-23,217.47247314453125
2024-12-24,219.41725158691406
2024-12-26,221.66651916503906
2024-12-27,218.43504333496094
2024-12-30,216.7554473876953
2024-12-31,217.03048706054688
2025-01-02,217.207275390625
2025-01-03,220.4387664794922
2025-01-06,220.5271759033203
2025-01-07,218.75917053222656
2025-01-08,217.76715087890625
2025-01-10,212.9739227294922
2025-01-13,213.38645935058594
2025-01-14,215.81253051757812
2025-01-15,220.05567932128906
2025-01-16,220.49769592285156
2025-01-17,221.45045471191406
2025-01-21,225.7034454345703
2025-01-22,224.23013305664062
2025-01-23,225.25164794921875
2025-01-24,224.62298583984375
2025-01-27,222.47195434570312
2025-01-28,222.71751403808594
2025-01-29,222.20677185058594
2025-01-30,224.46583557128906
2025-01-31,222.45230102539062
2025-02-03,219.8494415283203
2025-02-04,222.894287109375
2025-02-05,225.32037353515625
2025-02-06,224.58367919921875
2025-02-07,221.98085021972656
2025-02-10,222.98269653320312
2025-02-11,221.68617248535156
2025-02-12,219.64312744140625
2025-02-13,222.1183624267578
2025-02-14,221.9513702392578
2025-02-18,223.16934204101562
2025-02-19,222.4031982421875
2025-02-20,220.2717742919922
2025-02-21,213.92669677734375
2025-02-24,212.3845977783203
2025-02-25,211.5791778564453
2025-02-26,211.8443603515625
2025-02-27,208.6128692626953
2025-02-28,210.8326873779297
2025-03-03,205.06707763671875
2025-03-04,202.74903869628906
2025-03-05,204.76258850097656
2025-03-06,201.62933349609375
2025-03-07,202.28741455078125
2025-03-10,197.1995391845703
2025-03-11,197.17987060546875
2025-03-12,197.52366638183594
2025-03-13,194.57701110839844
2025-03-14,199.28182983398438
2025-03-17,201.7963104248047
2025-03-18,200.04403686523438
2025-03-19,203.15480041503906
2025-03-20,201.86520385742188
2025-03-21,200.61500549316406
2025-03-24,205.60601806640625
2025-03-25,204.4640655517578
2025-03-26,202.38694763183594
2025-03-27,201.42222595214844
2025-03-28,197.3270263671875
2025-03-31,196.3820037841797
2025-04-01,196.40167236328125
2025-04-02,199.50259399414062
2025-04-03,186.69528198242188
2025-04-04,178.36709594726562
2025-04-07,176.7526397705078
2025-04-08,172.09634399414062
2025-04-09,186.72482299804688
2025-04-10,178.87901306152344
2025-04-11,181.48773193359375
2025-04-14,183.6239013671875
2025-04-15,183.85032653808594
2025-04-16,182.08822631835938
2025-04-17,183.57467651367188
2025-04-21,179.89295959472656
2025-04-22,184.5492706298828
2025-04-23,187.28594970703125
2025-04-24,191.0365753173828
2025-04-25,191.0956268310547
2025-04-28,191.90286254882812
2025-04-29,193.03494262695312
2025-04-30,191.8241424560547
2025-05-01,193.01528930664062
2025-05-02,197.3565673828125
2025-05-05,195.84054565429688
2025-05-06,193.70436096191406
2025-05-07,194.34425354003906
2025-05-08,198.045654296875
2025-05-09,197.68142700195312
2025-05-12,204.6314239501953
2025-05-13,205.3795928955078
